TransactionID,InvoiceNo,Date,Time,GuestCount,OrderType,SalesChannel,GrossSales,ServiceCharge,DiscountType,DiscountAmount,AmountDue,NetSales
77881,002-000034714,22/05/2026,19:45:50,3,Dine In,Walk-in,"₱1,060.00",₱94.64,nan,₱0.00,"₱1,154.64","₱1,060.00"
77879,002-000034713,22/05/2026,18:04:46,2,Dine In,Walk-in,₱555.00,₱49.55,nan,₱0.00,₱604.55,₱555.00
77878,002-000034712,22/05/2026,11:11:04,6,Dine In,Walk-in,"₱1,180.00",₱105.36,nan,₱0.00,"₱1,285.36","₱1,180.00"
77877,002-000034711,22/05/2026,17:20:02,1,Dine In,Walk-in,₱555.00,₱49.55,nan,₱0.00,₱604.55,₱555.00
77876,002-000034710,22/05/2026,20:20:26,1,Dine In,Walk-in,"₱6,778.00",₱605.18,nan,₱0.00,"₱7,383.18","₱6,778.00"
77875,002-000034709,22/05/2026,11:59:40,4,Dine In,Walk-in,"₱2,645.00",₱236.16,nan,₱0.00,"₱2,881.16","₱2,645.00"
77874,002-000034708,22/05/2026,11:40:13,2,Delivery,FoodPanda,"₱1,270.00",₱113.39,nan,₱0.00,"₱1,383.39","₱1,270.00"
77872,002-000034707,21/05/2026,18:03:55,5,Dine In,Walk-in,"₱2,024.00",₱180.71,nan,₱0.00,"₱2,204.71","₱2,024.00"
77871,002-000034706,21/05/2026,13:29:37,5,Dine In,Walk-in,"₱2,185.00",₱195.09,nan,₱0.00,"₱2,380.09","₱2,185.00"
77870,002-000034705,21/05/2026,17:34:38,6,Take Out,Walk-in,"₱2,350.00",₱209.82,nan,₱0.00,"₱2,559.82","₱2,350.00"
77869,002-000034704,21/05/2026,11:36:02,6,Dine In,Walk-in,"₱1,185.00",₱105.80,nan,₱0.00,"₱1,290.80","₱1,185.00"
77868,002-000034703,21/05/2026,12:25:43,4,Dine In,Walk-in,₱245.00,₱21.87,nan,₱0.00,₱266.87,₱245.00
77867,002-000034702,21/05/2026,17:58:12,2,Dine In,Walk-in,"₱2,340.00",₱208.93,nan,₱0.00,"₱2,548.93","₱2,340.00"
77866,002-000034701,21/05/2026,12:09:08,2,Dine In,Walk-in,"₱1,680.00",₱150.00,nan,₱0.00,"₱1,830.00","₱1,680.00"
77864,002-000034700,21/05/2026,13:19:26,1,Dine In,Walk-in,"₱1,520.00",₱135.71,nan,₱0.00,"₱1,655.71","₱1,520.00"
77863,002-000034699,21/05/2026,20:05:39,1,Dine In,Walk-in,"₱3,515.00",₱313.84,nan,₱0.00,"₱3,828.84","₱3,515.00"
77862,002-000034698,21/05/2026,18:57:16,2,Dine In,Walk-in,"₱1,015.00",₱90.62,nan,₱0.00,"₱1,105.62","₱1,015.00"
77861,002-000034697,21/05/2026,12:44:18,5,Dine In,Walk-in,₱510.00,₱45.54,nan,₱0.00,₱555.54,₱510.00
77860,002-000034696,21/05/2026,17:21:52,5,Dine In,Walk-in,₱650.00,₱58.04,nan,₱0.00,₱708.04,₱650.00
77859,002-000034695,21/05/2026,17:00:35,1,Dine In,Walk-in,"₱1,340.00",₱119.64,Senior Citizen,₱268.00,"₱1,191.64","₱1,340.00"
77857,002-000034694,21/05/2026,20:22:33,2,Dine In,Walk-in,"₱1,335.00",₱119.20,nan,₱0.00,"₱1,454.20","₱1,335.00"
77856,002-000034693,21/05/2026,20:01:17,6,Take Out,Walk-in,"₱2,890.00",₱258.04,nan,₱0.00,"₱3,148.04","₱2,890.00"
77855,002-000034692,21/05/2026,17:03:39,3,Dine In,Walk-in,₱885.00,₱79.02,nan,₱0.00,₱964.02,₱885.00
77854,002-000034691,21/05/2026,18:17:36,3,Dine In,Walk-in,₱145.00,₱12.95,nan,₱0.00,₱157.95,₱145.00
77853,002-000034690,21/05/2026,11:27:21,3,Dine In,Walk-in,"₱1,550.00",₱138.39,nan,₱0.00,"₱1,688.39","₱1,550.00"
77851,002-000034689,20/05/2026,18:38:29,2,Dine In,Walk-in,"₱2,180.00",₱194.64,nan,₱0.00,"₱2,374.64","₱2,180.00"
77848,002-000034688,20/05/2026,18:03:45,5,Dine In,Walk-in,"₱1,640.00",₱146.43,nan,₱0.00,"₱1,786.43","₱1,640.00"
77846,002-000034687,20/05/2026,11:52:24,5,Dine In,Walk-in,"₱2,140.00",₱191.07,nan,₱0.00,"₱2,331.07","₱2,140.00"
77842,002-000034686,20/05/2026,13:04:10,3,Dine In,Walk-in,"₱1,385.00",₱123.66,nan,₱0.00,"₱1,508.66","₱1,385.00"
77840,002-000034685,20/05/2026,11:47:02,2,Dine In,Walk-in,"₱2,125.00",₱189.73,nan,₱0.00,"₱2,314.73","₱2,125.00"
77837,002-000034684,20/05/2026,19:24:24,4,Dine In,Walk-in,"₱1,310.00",₱116.96,nan,₱0.00,"₱1,426.96","₱1,310.00"
77834,002-000034683,20/05/2026,18:22:43,1,Dine In,Walk-in,"₱1,390.00",₱124.11,nan,₱0.00,"₱1,514.11","₱1,390.00"
77833,002-000034682,20/05/2026,18:15:14,3,Dine In,Walk-in,"₱2,045.00",₱182.59,nan,₱0.00,"₱2,227.59","₱2,045.00"
77832,002-000034681,20/05/2026,20:13:03,5,Take Out,Walk-in,₱380.00,₱33.93,nan,₱0.00,₱413.93,₱380.00
77830,002-000034680,20/05/2026,18:05:18,4,Dine In,Walk-in,"₱1,500.00",₱133.93,nan,₱0.00,"₱1,633.93","₱1,500.00"
77826,002-000034679,20/05/2026,20:37:53,5,Take Out,Walk-in,"₱3,860.00",₱344.64,nan,₱0.00,"₱4,204.64","₱3,860.00"
77823,002-000034678,20/05/2026,18:37:14,6,Dine In,Walk-in,"₱3,020.00",₱269.64,nan,₱0.00,"₱3,289.64","₱3,020.00"
77821,002-000034677,20/05/2026,17:56:16,5,Dine In,Walk-in,"₱2,415.00",₱215.62,nan,₱0.00,"₱2,630.62","₱2,415.00"
77817,002-000034676,20/05/2026,18:41:56,3,Dine In,Walk-in,"₱1,095.00",₱97.77,nan,₱0.00,"₱1,192.77","₱1,095.00"
77815,002-000034675,20/05/2026,13:04:57,5,Dine In,Walk-in,"₱2,270.00",₱202.68,nan,₱0.00,"₱2,472.68","₱2,270.00"
77813,002-000034674,20/05/2026,18:52:47,3,Dine In,Walk-in,₱745.00,₱66.52,nan,₱0.00,₱811.52,₱745.00
77811,002-000034673,20/05/2026,13:48:14,5,Dine In,Walk-in,"₱1,495.00",₱133.48,nan,₱0.00,"₱1,628.48","₱1,495.00"
77809,002-000034672,20/05/2026,12:07:31,4,Dine In,Walk-in,₱689.00,₱61.52,nan,₱0.00,₱750.52,₱689.00
77808,002-000034671,19/05/2026,11:40:37,4,Dine In,Walk-in,"₱1,620.00",₱144.64,nan,₱0.00,"₱1,764.64","₱1,620.00"
77807,002-000034670,19/05/2026,17:51:02,1,Dine In,Walk-in,"₱1,295.00",₱115.62,nan,₱0.00,"₱1,410.62","₱1,295.00"
77805,002-000034669,19/05/2026,11:12:47,2,Dine In,Walk-in,"₱1,800.00",₱160.71,nan,₱0.00,"₱1,960.71","₱1,800.00"
77803,002-000034668,19/05/2026,13:35:22,3,Dine In,Walk-in,"₱2,435.00",₱217.41,nan,₱0.00,"₱2,652.41","₱2,435.00"
77800,002-000034667,19/05/2026,13:57:24,5,Dine In,Walk-in,"₱1,040.00",₱92.86,nan,₱0.00,"₱1,132.86","₱1,040.00"
77797,002-000034666,19/05/2026,20:52:06,6,Dine In,Walk-in,"₱1,161.00",₱103.66,nan,₱0.00,"₱1,264.66","₱1,161.00"
77794,002-000034665,19/05/2026,13:42:57,3,Dine In,Walk-in,"₱1,445.00",₱129.02,nan,₱0.00,"₱1,574.02","₱1,445.00"
77791,002-000034664,19/05/2026,18:11:03,1,Dine In,Walk-in,₱350.00,₱31.25,nan,₱0.00,₱381.25,₱350.00
77789,002-000034663,19/05/2026,13:00:52,6,Dine In,Walk-in,₱700.00,₱62.50,nan,₱0.00,₱762.50,₱700.00
77788,002-000034662,19/05/2026,12:57:22,1,Dine In,Walk-in,"₱1,549.00",₱138.30,nan,₱0.00,"₱1,687.30","₱1,549.00"
77786,002-000034661,19/05/2026,17:27:03,3,Dine In,Walk-in,"₱1,470.00",₱131.25,nan,₱0.00,"₱1,601.25","₱1,470.00"
77784,002-000034660,19/05/2026,17:35:14,2,Dine In,Walk-in,"₱3,345.00",₱298.66,nan,₱0.00,"₱3,643.66","₱3,345.00"
77782,002-000034659,19/05/2026,12:49:19,5,Dine In,Walk-in,"₱1,230.00",₱109.82,nan,₱0.00,"₱1,339.82","₱1,230.00"
77778,002-000034658,19/05/2026,12:46:30,1,Dine In,Walk-in,"₱2,525.00",₱225.45,nan,₱0.00,"₱2,750.45","₱2,525.00"
77776,002-000034657,19/05/2026,20:46:55,5,Dine In,Walk-in,"₱1,990.00",₱177.68,nan,₱0.00,"₱2,167.68","₱1,990.00"
77775,002-000034656,19/05/2026,18:54:52,2,Dine In,Walk-in,"₱1,745.00",₱155.80,nan,₱0.00,"₱1,900.80","₱1,745.00"
77771,002-000034655,19/05/2026,17:39:54,4,Dine In,Walk-in,"₱1,185.00",₱105.80,nan,₱0.00,"₱1,290.80","₱1,185.00"
77770,002-000034654,18/05/2026,18:14:21,3,Dine In,Walk-in,"₱1,499.00",₱133.84,nan,₱0.00,"₱1,632.84","₱1,499.00"
77768,002-000034653,18/05/2026,13:29:05,3,Dine In,Walk-in,"₱3,810.00",₱340.18,nan,₱0.00,"₱4,150.18","₱3,810.00"
77766,002-000034652,18/05/2026,11:09:44,4,Dine In,Walk-in,₱505.00,₱45.09,nan,₱0.00,₱550.09,₱505.00
77764,002-000034651,18/05/2026,20:33:32,2,Dine In,Walk-in,₱395.00,₱35.27,nan,₱0.00,₱430.27,₱395.00
77763,002-000034650,18/05/2026,19:10:41,5,Dine In,Walk-in,"₱2,915.00",₱260.27,nan,₱0.00,"₱3,175.27","₱2,915.00"
77761,002-000034649,18/05/2026,17:26:02,6,Dine In,Walk-in,₱565.00,₱50.45,nan,₱0.00,₱615.45,₱565.00
77759,002-000034648,18/05/2026,20:54:30,4,Delivery,FoodPanda,"₱2,610.00",₱233.04,nan,₱0.00,"₱2,843.04","₱2,610.00"
77757,002-000034647,18/05/2026,11:36:52,3,Dine In,Walk-in,"₱1,050.00",₱93.75,nan,₱0.00,"₱1,143.75","₱1,050.00"
77754,002-000034646,18/05/2026,11:26:45,2,Take Out,Walk-in,"₱2,195.00",₱195.98,nan,₱0.00,"₱2,390.98","₱2,195.00"
77752,002-000034645,18/05/2026,20:20:46,5,Dine In,Walk-in,"₱3,870.00",₱345.54,nan,₱0.00,"₱4,215.54","₱3,870.00"
77751,002-000034644,18/05/2026,13:29:46,2,Dine In,Walk-in,"₱4,130.00",₱368.75,nan,₱0.00,"₱4,498.75","₱4,130.00"
77750,002-000034643,18/05/2026,20:46:02,6,Dine In,Walk-in,₱595.00,₱53.12,nan,₱0.00,₱648.12,₱595.00
77748,002-000034642,18/05/2026,17:32:08,2,Dine In,Walk-in,"₱1,750.00",₱156.25,nan,₱0.00,"₱1,906.25","₱1,750.00"
77746,002-000034641,18/05/2026,13:27:13,4,Dine In,Walk-in,₱690.00,₱61.61,nan,₱0.00,₱751.61,₱690.00
77745,002-000034640,18/05/2026,13:23:25,1,Dine In,Walk-in,"₱3,160.00",₱282.14,nan,₱0.00,"₱3,442.14","₱3,160.00"
77743,002-000034639,18/05/2026,18:19:39,2,Dine In,Walk-in,₱735.00,₱65.62,nan,₱0.00,₱800.62,₱735.00
77741,002-000034638,18/05/2026,18:18:14,3,Dine In,Walk-in,"₱2,355.00",₱210.27,nan,₱0.00,"₱2,565.27","₱2,355.00"
77739,002-000034637,18/05/2026,18:23:44,5,Dine In,Walk-in,"₱1,575.00",₱140.62,nan,₱0.00,"₱1,715.62","₱1,575.00"
77737,002-000034636,18/05/2026,11:33:18,1,Dine In,Walk-in,"₱1,280.00",₱114.29,nan,₱0.00,"₱1,394.29","₱1,280.00"
77734,002-000034635,18/05/2026,12:26:43,2,Dine In,Walk-in,"₱2,365.00",₱211.16,nan,₱0.00,"₱2,576.16","₱2,365.00"
77731,002-000034634,18/05/2026,12:03:02,4,Dine In,Walk-in,₱849.00,₱75.80,nan,₱0.00,₱924.80,₱849.00
77728,002-000034633,18/05/2026,12:13:52,4,Dine In,Walk-in,₱350.00,₱31.25,nan,₱0.00,₱381.25,₱350.00
77727,002-000034632,18/05/2026,19:06:22,5,Dine In,Walk-in,"₱1,205.00",₱107.59,nan,₱0.00,"₱1,312.59","₱1,205.00"
77723,002-000034631,18/05/2026,17:03:46,5,Dine In,Walk-in,"₱2,530.00",₱225.89,nan,₱0.00,"₱2,755.89","₱2,530.00"
77722,002-000034630,18/05/2026,12:54:56,3,Take Out,Walk-in,"₱3,415.00",₱304.91,nan,₱0.00,"₱3,719.91","₱3,415.00"
77720,002-000034629,17/05/2026,19:43:23,4,Dine In,Walk-in,₱565.00,₱50.45,nan,₱0.00,₱615.45,₱565.00
77717,002-000034628,17/05/2026,11:51:28,6,Dine In,Walk-in,"₱2,160.00",₱192.86,nan,₱0.00,"₱2,352.86","₱2,160.00"
77716,002-000034627,17/05/2026,19:06:06,6,Take Out,Walk-in,"₱2,794.00",₱249.46,nan,₱0.00,"₱3,043.46","₱2,794.00"
77713,002-000034626,17/05/2026,11:18:02,1,Dine In,Walk-in,₱630.00,₱56.25,nan,₱0.00,₱686.25,₱630.00
77711,002-000034625,17/05/2026,13:54:38,4,Dine In,Walk-in,₱455.00,₱40.62,nan,₱0.00,₱495.62,₱455.00
77708,002-000034624,17/05/2026,13:23:48,5,Dine In,Walk-in,₱915.00,₱81.70,nan,₱0.00,₱996.70,₱915.00
77706,002-000034623,17/05/2026,18:28:41,1,Dine In,Walk-in,"₱1,810.00",₱161.61,nan,₱0.00,"₱1,971.61","₱1,810.00"
77704,002-000034622,17/05/2026,11:13:31,5,Dine In,Walk-in,"₱5,220.00",₱466.07,nan,₱0.00,"₱5,686.07","₱5,220.00"
77701,002-000034621,17/05/2026,13:35:38,5,Dine In,Walk-in,"₱1,245.00",₱111.16,nan,₱0.00,"₱1,356.16","₱1,245.00"
77699,002-000034620,17/05/2026,18:11:07,3,Dine In,Walk-in,₱594.00,₱53.04,nan,₱0.00,₱647.04,₱594.00
77695,002-000034619,17/05/2026,12:10:27,3,Dine In,Walk-in,"₱1,645.00",₱146.87,nan,₱0.00,"₱1,791.87","₱1,645.00"
77691,002-000034618,17/05/2026,13:17:17,6,Dine In,Walk-in,"₱3,355.00",₱299.55,nan,₱0.00,"₱3,654.55","₱3,355.00"
77690,002-000034617,17/05/2026,18:40:33,3,Dine In,Walk-in,"₱2,450.00",₱218.75,nan,₱0.00,"₱2,668.75","₱2,450.00"
77688,002-000034616,17/05/2026,17:09:13,2,Dine In,Walk-in,"₱2,150.00",₱191.96,nan,₱0.00,"₱2,341.96","₱2,150.00"
77685,002-000034615,17/05/2026,11:07:44,5,Delivery,FoodPanda,"₱3,125.00",₱279.02,nan,₱0.00,"₱3,404.02","₱3,125.00"
77682,002-000034614,17/05/2026,18:14:16,2,Dine In,Walk-in,₱864.00,₱77.14,nan,₱0.00,₱941.14,₱864.00
77679,002-000034613,17/05/2026,20:12:35,4,Dine In,Walk-in,"₱3,103.00",₱277.05,nan,₱0.00,"₱3,380.05","₱3,103.00"
77676,002-000034612,17/05/2026,12:01:25,5,Dine In,Walk-in,"₱4,045.00",₱361.16,nan,₱0.00,"₱4,406.16","₱4,045.00"
77673,002-000034611,17/05/2026,20:07:56,1,Dine In,Walk-in,₱785.00,₱70.09,nan,₱0.00,₱855.09,₱785.00
77671,002-000034610,17/05/2026,18:54:19,5,Dine In,Walk-in,"₱1,249.00",₱111.52,nan,₱0.00,"₱1,360.52","₱1,249.00"
77669,002-000034609,17/05/2026,20:44:50,5,Dine In,Walk-in,₱610.00,₱54.46,nan,₱0.00,₱664.46,₱610.00
77668,002-000034608,17/05/2026,19:06:01,4,Dine In,Walk-in,₱770.00,₱68.75,nan,₱0.00,₱838.75,₱770.00
77666,002-000034607,17/05/2026,18:20:45,5,Dine In,Walk-in,"₱2,030.00",₱181.25,nan,₱0.00,"₱2,211.25","₱2,030.00"
77665,002-000034606,17/05/2026,20:34:40,3,Dine In,Walk-in,"₱4,240.00",₱378.57,nan,₱0.00,"₱4,618.57","₱4,240.00"
77664,002-000034605,16/05/2026,13:05:14,5,Dine In,Walk-in,₱875.00,₱78.12,nan,₱0.00,₱953.12,₱875.00
77662,002-000034604,16/05/2026,19:20:29,1,Dine In,Walk-in,"₱1,340.00",₱119.64,nan,₱0.00,"₱1,459.64","₱1,340.00"
77661,002-000034603,16/05/2026,11:13:12,5,Dine In,Walk-in,"₱1,975.00",₱176.34,nan,₱0.00,"₱2,151.34","₱1,975.00"
77657,002-000034602,16/05/2026,11:33:54,2,Dine In,Walk-in,"₱2,935.00",₱262.05,nan,₱0.00,"₱3,197.05","₱2,935.00"
77654,002-000034601,16/05/2026,11:00:14,1,Dine In,Walk-in,"₱2,195.00",₱195.98,nan,₱0.00,"₱2,390.98","₱2,195.00"
77651,002-000034600,16/05/2026,18:34:28,2,Dine In,Walk-in,"₱2,235.00",₱199.55,nan,₱0.00,"₱2,434.55","₱2,235.00"
77649,002-000034599,16/05/2026,18:25:44,5,Dine In,Walk-in,₱835.00,₱74.55,nan,₱0.00,₱909.55,₱835.00
77648,002-000034598,16/05/2026,19:36:18,6,Dine In,Walk-in,"₱1,555.00",₱138.84,nan,₱0.00,"₱1,693.84","₱1,555.00"
77647,002-000034597,16/05/2026,17:04:18,5,Delivery,FoodPanda,₱495.00,₱44.20,Senior Citizen,₱99.00,₱440.20,₱495.00
77644,002-000034596,16/05/2026,11:09:50,2,Dine In,Walk-in,₱970.00,₱86.61,nan,₱0.00,"₱1,056.61",₱970.00
77641,002-000034595,16/05/2026,12:57:11,3,Dine In,Walk-in,"₱2,320.00",₱207.14,nan,₱0.00,"₱2,527.14","₱2,320.00"
77640,002-000034594,16/05/2026,18:03:34,5,Dine In,Walk-in,"₱1,205.00",₱107.59,nan,₱0.00,"₱1,312.59","₱1,205.00"
77636,002-000034593,16/05/2026,17:26:59,6,Dine In,Walk-in,"₱2,065.00",₱184.37,nan,₱0.00,"₱2,249.37","₱2,065.00"
77632,002-000034592,16/05/2026,18:09:24,1,Dine In,Walk-in,"₱6,465.00",₱577.23,nan,₱0.00,"₱7,042.23","₱6,465.00"
77629,002-000034591,16/05/2026,12:34:52,3,Dine In,Walk-in,₱870.00,₱77.68,nan,₱0.00,₱947.68,₱870.00
77625,002-000034590,16/05/2026,19:09:08,6,Dine In,Walk-in,"₱2,600.00",₱232.14,nan,₱0.00,"₱2,832.14","₱2,600.00"
77623,002-000034589,16/05/2026,19:07:52,3,Dine In,Walk-in,"₱1,080.00",₱96.43,nan,₱0.00,"₱1,176.43","₱1,080.00"
77534,002-000034588,15/05/2026,11:48:44,5,Dine In,Walk-in,₱770.00,₱68.75,nan,₱0.00,₱838.75,₱770.00
77530,002-000034587,15/05/2026,18:17:08,2,Dine In,Walk-in,"₱2,330.00",₱208.04,nan,₱0.00,"₱2,538.04","₱2,330.00"
77526,002-000034586,15/05/2026,11:32:16,2,Dine In,Walk-in,"₱3,355.00",₱299.55,nan,₱0.00,"₱3,654.55","₱3,355.00"
77525,002-000034585,15/05/2026,20:53:57,1,Dine In,Walk-in,"₱2,215.00",₱197.77,nan,₱0.00,"₱2,412.77","₱2,215.00"
77522,002-000034584,15/05/2026,12:43:31,1,Dine In,Walk-in,"₱1,140.00",₱101.79,nan,₱0.00,"₱1,241.79","₱1,140.00"
77518,002-000034583,15/05/2026,13:03:47,3,Dine In,Walk-in,"₱2,200.00",₱196.43,nan,₱0.00,"₱2,396.43","₱2,200.00"
77514,002-000034582,15/05/2026,13:19:12,4,Dine In,Walk-in,"₱4,055.00",₱362.05,nan,₱0.00,"₱4,417.05","₱4,055.00"
77512,002-000034581,15/05/2026,20:02:52,4,Dine In,Walk-in,₱795.00,₱70.98,nan,₱0.00,₱865.98,₱795.00
77511,002-000034580,15/05/2026,17:21:54,2,Dine In,Walk-in,₱705.00,₱62.95,nan,₱0.00,₱767.95,₱705.00
77509,002-000034579,15/05/2026,19:01:17,6,Dine In,Walk-in,₱398.00,₱35.54,nan,₱0.00,₱433.54,₱398.00
77508,002-000034578,15/05/2026,19:31:00,1,Dine In,Walk-in,"₱1,740.00",₱155.36,nan,₱0.00,"₱1,895.36","₱1,740.00"
77507,002-000034577,15/05/2026,19:01:31,5,Dine In,Walk-in,"₱1,118.00",₱99.82,nan,₱0.00,"₱1,217.82","₱1,118.00"
77505,002-000034576,15/05/2026,20:12:16,5,Dine In,Walk-in,"₱2,778.00",₱248.04,nan,₱0.00,"₱3,026.04","₱2,778.00"
77501,002-000034575,15/05/2026,17:05:22,4,Delivery,FoodPanda,₱920.00,₱82.14,nan,₱0.00,"₱1,002.14",₱920.00
77499,002-000034574,15/05/2026,13:37:15,5,Dine In,Walk-in,"₱1,975.00",₱176.34,nan,₱0.00,"₱2,151.34","₱1,975.00"
77497,002-000034573,15/05/2026,13:27:51,5,Dine In,Walk-in,₱630.00,₱56.25,nan,₱0.00,₱686.25,₱630.00
77493,002-000034572,15/05/2026,18:26:03,6,Dine In,Walk-in,₱340.00,₱30.36,nan,₱0.00,₱370.36,₱340.00
77491,002-000034571,15/05/2026,11:04:08,3,Dine In,Walk-in,"₱1,400.00",₱125.00,nan,₱0.00,"₱1,525.00","₱1,400.00"
77489,002-000034570,14/05/2026,20:04:02,5,Dine In,Walk-in,"₱1,535.00",₱137.05,nan,₱0.00,"₱1,672.05","₱1,535.00"
77486,002-000034569,14/05/2026,19:51:34,3,Dine In,Walk-in,"₱1,090.00",₱97.32,nan,₱0.00,"₱1,187.32","₱1,090.00"
77483,002-000034568,14/05/2026,18:35:39,4,Delivery,FoodPanda,₱375.00,₱33.48,nan,₱0.00,₱408.48,₱375.00
77479,002-000034567,14/05/2026,20:37:20,6,Dine In,Walk-in,"₱1,786.00",₱159.46,nan,₱0.00,"₱1,945.46","₱1,786.00"
77477,002-000034566,14/05/2026,13:41:16,2,Dine In,Walk-in,₱900.00,₱80.36,nan,₱0.00,₱980.36,₱900.00
77473,002-000034565,14/05/2026,20:23:19,5,Take Out,Walk-in,"₱1,190.00",₱106.25,nan,₱0.00,"₱1,296.25","₱1,190.00"
77472,002-000034564,14/05/2026,20:25:01,1,Dine In,Walk-in,"₱1,560.00",₱139.29,nan,₱0.00,"₱1,699.29","₱1,560.00"
77469,002-000034563,14/05/2026,19:01:40,3,Dine In,Walk-in,"₱3,360.00",₱300.00,nan,₱0.00,"₱3,660.00","₱3,360.00"
77467,002-000034562,14/05/2026,19:52:46,1,Dine In,Walk-in,"₱1,155.00",₱103.12,nan,₱0.00,"₱1,258.12","₱1,155.00"
77464,002-000034561,14/05/2026,13:53:30,3,Take Out,Walk-in,"₱2,195.00",₱195.98,nan,₱0.00,"₱2,390.98","₱2,195.00"
77461,002-000034560,14/05/2026,12:47:10,2,Dine In,Walk-in,"₱2,050.00",₱183.04,nan,₱0.00,"₱2,233.04","₱2,050.00"
77459,002-000034559,14/05/2026,11:06:34,3,Dine In,Walk-in,"₱2,070.00",₱184.82,nan,₱0.00,"₱2,254.82","₱2,070.00"
77457,002-000034558,14/05/2026,20:45:50,5,Dine In,Walk-in,"₱1,755.00",₱156.70,nan,₱0.00,"₱1,911.70","₱1,755.00"
77456,002-000034557,14/05/2026,17:31:36,6,Dine In,Walk-in,"₱4,065.00",₱362.95,nan,₱0.00,"₱4,427.95","₱4,065.00"
77454,002-000034556,14/05/2026,17:21:19,4,Dine In,Walk-in,"₱2,490.00",₱222.32,nan,₱0.00,"₱2,712.32","₱2,490.00"
77452,002-000034555,14/05/2026,18:26:26,6,Dine In,Walk-in,"₱3,190.00",₱284.82,nan,₱0.00,"₱3,474.82","₱3,190.00"
77450,002-000034554,14/05/2026,17:31:04,1,Dine In,Walk-in,₱915.00,₱81.70,nan,₱0.00,₱996.70,₱915.00
77449,002-000034553,13/05/2026,11:52:10,6,Dine In,Walk-in,"₱1,690.00",₱150.89,nan,₱0.00,"₱1,840.89","₱1,690.00"
77445,002-000034552,13/05/2026,20:32:37,4,Dine In,Walk-in,"₱2,605.00",₱232.59,nan,₱0.00,"₱2,837.59","₱2,605.00"
77441,002-000034551,13/05/2026,18:10:43,4,Dine In,Walk-in,₱239.00,₱21.34,nan,₱0.00,₱260.34,₱239.00
77439,002-000034550,13/05/2026,12:21:40,3,Dine In,Walk-in,₱950.00,₱84.82,Senior Citizen,₱190.00,₱844.82,₱950.00
77435,002-000034549,13/05/2026,11:49:53,1,Dine In,Walk-in,₱395.00,₱35.27,Senior Citizen,₱79.00,₱351.27,₱395.00
77432,002-000034548,13/05/2026,20:34:05,3,Dine In,Walk-in,"₱1,245.00",₱111.16,nan,₱0.00,"₱1,356.16","₱1,245.00"
77430,002-000034547,13/05/2026,11:16:42,6,Dine In,Walk-in,₱730.00,₱65.18,nan,₱0.00,₱795.18,₱730.00
77429,002-000034546,13/05/2026,11:48:25,4,Dine In,Walk-in,"₱1,940.00",₱173.21,nan,₱0.00,"₱2,113.21","₱1,940.00"
77427,002-000034545,13/05/2026,11:26:08,6,Dine In,Walk-in,₱874.00,₱78.04,nan,₱0.00,₱952.04,₱874.00
77424,002-000034544,13/05/2026,19:46:03,5,Take Out,Walk-in,₱790.00,₱70.54,nan,₱0.00,₱860.54,₱790.00
77420,002-000034543,13/05/2026,11:12:49,5,Dine In,Walk-in,"₱1,205.00",₱107.59,nan,₱0.00,"₱1,312.59","₱1,205.00"
77418,002-000034542,13/05/2026,11:53:10,5,Dine In,Walk-in,"₱1,440.00",₱128.57,nan,₱0.00,"₱1,568.57","₱1,440.00"
77416,002-000034541,13/05/2026,18:03:16,1,Dine In,Walk-in,"₱1,160.00",₱103.57,nan,₱0.00,"₱1,263.57","₱1,160.00"
77414,002-000034540,13/05/2026,18:24:56,2,Dine In,Walk-in,₱480.00,₱42.86,nan,₱0.00,₱522.86,₱480.00
77410,002-000034539,13/05/2026,19:46:39,5,Dine In,Walk-in,"₱1,635.00",₱145.98,nan,₱0.00,"₱1,780.98","₱1,635.00"
77408,002-000034538,13/05/2026,19:58:11,5,Dine In,Walk-in,"₱2,465.00",₱220.09,nan,₱0.00,"₱2,685.09","₱2,465.00"
77405,002-000034537,12/05/2026,17:40:18,4,Dine In,Walk-in,₱790.00,₱70.54,nan,₱0.00,₱860.54,₱790.00
77403,002-000034536,12/05/2026,20:20:26,2,Dine In,Walk-in,"₱3,103.00",₱277.05,nan,₱0.00,"₱3,380.05","₱3,103.00"
77399,002-000034535,12/05/2026,11:43:48,5,Dine In,Walk-in,₱480.00,₱42.86,nan,₱0.00,₱522.86,₱480.00
77397,002-000034534,12/05/2026,12:42:04,1,Dine In,Walk-in,₱185.00,₱16.52,nan,₱0.00,₱201.52,₱185.00
77396,002-000034533,12/05/2026,12:31:10,5,Dine In,Walk-in,"₱1,210.00",₱108.04,nan,₱0.00,"₱1,318.04","₱1,210.00"
77394,002-000034532,12/05/2026,12:01:57,2,Delivery,FoodPanda,₱635.00,₱56.70,nan,₱0.00,₱691.70,₱635.00
77393,002-000034531,12/05/2026,11:14:08,1,Dine In,Walk-in,"₱2,040.00",₱182.14,nan,₱0.00,"₱2,222.14","₱2,040.00"
77391,002-000034530,12/05/2026,11:15:33,5,Dine In,Walk-in,₱260.00,₱23.21,nan,₱0.00,₱283.21,₱260.00
77389,002-000034529,12/05/2026,17:18:14,5,Dine In,Walk-in,₱850.00,₱75.89,nan,₱0.00,₱925.89,₱850.00
77388,002-000034528,12/05/2026,11:07:00,2,Dine In,Walk-in,"₱1,345.00",₱120.09,nan,₱0.00,"₱1,465.09","₱1,345.00"
