TransactionID,ProductName,Category,Qty,UnitPrice,SalesAmount
72837,Strawberry Matcha Frappe,Frappe,2,₱285.00,₱570.00
72838,Fish Be With U,Entree,2,₱795.00,"₱1,590.00"
72838,Honey Lemon J,Drinks,1,₱135.00,₱135.00
72841,Bucket Light,Beer,1,₱650.00,₱650.00
72841,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
72841,Sausage Diablo,Appetizer,2,₱360.00,₱720.00
72841,Mango Shake,Shake,1,₱225.00,₱225.00
72843,Butter Toast,Side Dish,1,₱45.00,₱45.00
72843,Cappuccino,Coffee,1,₱185.00,₱185.00
72843,Bottled Water,Drinks,2,₱65.00,₱130.00
72843,Strawberry Matcha Latte,Coffee,1,₱245.00,₱245.00
72844,San Mig Pilsen,Beer,2,₱120.00,₱240.00
72844,Bread Pudding,Dessert,1,₱215.00,₱215.00
72846,Hazelnut Macchiato,Coffee,2,₱205.00,₱410.00
72846,Jim Beam Whiskey,Hard Liquor,1,"₱2,600.00","₱2,600.00"
72846,Yolo,Shake,2,₱255.00,₱510.00
72849,Warm Poke Bowl,Entree,2,₱625.00,"₱1,250.00"
72849,Murica,Coffee,2,₱150.00,₱300.00
72852,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
72852,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
72852,Egg,Add-ons,2,₱40.00,₱80.00
72852,Glass Bulera,Cocktail,1,₱115.00,₱115.00
72854,Gold Fashioned,Cocktail,1,₱290.00,₱290.00
72854,Merk TT,Others,1,₱345.00,₱345.00
72856,Merk TT,Others,2,₱345.00,₱690.00
72856,Chicken Rice,Entree,2,₱405.00,₱810.00
72858,Honey-Sriracha Chicken,Salad,1,₱375.00,₱375.00
72858,Bucket Superdry,Beer,1,₱750.00,₱750.00
72858,Truffle Shuffle,Pasta,2,₱435.00,₱870.00
72861,Happy Hour 595+,Promos & Freebies,2,₱665.00,"₱1,330.00"
72861,Mango Shake,Shake,2,₱240.00,₱480.00
72861,Seafood Chowda,Soup,2,₱365.00,₱730.00
72863,Container,Packaging,1,₱10.00,₱10.00
72863,Schweppes Soda Water,Drinks,1,₱105.00,₱105.00
72867,Pink Margarita,Cocktail,1,₱0.00,₱0.00
72867,San Mig Pilsen,Beer,1,₱0.00,₱0.00
72867,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
72867,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
72868,Mango Shake,Shake,1,₱180.00,₱180.00
72868,Dirty Matcha,Coffee,1,₱225.00,₱225.00
72870,San Mig Light,Beer,2,₱0.00,₱0.00
72870,Corned Beef Plate,Breakfast,2,₱199.00,₱398.00
72870,Lychee Shake,Shake,1,₱225.00,₱225.00
72870,Baletea Freeze,Cocktail,1,₱365.00,₱365.00
72871,Pitcher Classic Mojito,Cocktail,1,₱650.00,₱650.00
72871,Rootbeer Float Rated G,Drinks,1,₱225.00,₱225.00
72871,Coke Zero,Drinks,1,₱105.00,₱105.00
72871,Salis Curry Steak,Entree,2,₱425.00,₱850.00
72874,Bucket Assorted,Beer,2,₱750.00,"₱1,500.00"
72874,K3,Others,2,₱245.00,₱490.00
72874,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
72877,Bucket Cerveza Negra,Beer,2,₱750.00,"₱1,500.00"
72877,Matcha Frappe,Frappe,1,₱255.00,₱255.00
72877,Bucket Light,Beer,1,₱650.00,₱650.00
72881,Simple Affogato,Coffee,1,₱245.00,₱245.00
72881,Bucket Pilsen,Beer,1,₱600.00,₱600.00
72881,Strawberry Lychee Shake,Shake,1,₱255.00,₱255.00
72881,Spanish Latte,Coffee,2,₱195.00,₱390.00
72883,Beer Caramel,Beer,1,₱235.00,₱235.00
72883,Latte,Coffee,1,₱185.00,₱185.00
72883,Strawberry Basil Mojito,Cocktail,1,₱0.00,₱0.00
72884,Banana Peanut Butter,Frappe,2,₱275.00,₱550.00
72884,Grilled Tuna,Entree,1,₱395.00,₱395.00
72886,Cocoa Wonka,Drinks,1,₱245.00,₱245.00
72886,Free Pudding,Promos & Freebies,2,₱0.00,₱0.00
72886,Salmon Rice,Entree,1,₱665.00,₱665.00
72886,Tailgate Ribs,Entree,1,₱595.00,₱595.00
72889,Green Mango Shake,Shake,1,₱225.00,₱225.00
72889,Tokwat Porky Pig,Entree,2,₱395.00,₱790.00
72891,Free Chicharon,Promos & Freebies,2,₱0.00,₱0.00
72891,San Mig Light,Beer,1,₱0.00,₱0.00
72891,Seafood Pesto,Pasta,2,₱495.00,₱990.00
72893,Egg,Add-ons,1,₱40.00,₱40.00
72893,Warm Poke Bowl,Entree,2,₱625.00,"₱1,250.00"
72893,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
72897,Plain Rice,Add-ons,2,₱65.00,₱130.00
72897,Truffle Shuffle,Pasta,2,₱435.00,₱870.00
72897,Glass Bulera,Cocktail,1,₱115.00,₱115.00
72897,Sausage Diablo,Appetizer,1,₱325.00,₱325.00
72901,San Mig Pilsen,Beer,1,₱120.00,₱120.00
72901,Pixiedust,Cocktail,2,₱0.00,₱0.00
72901,SOP,Pizza,1,₱425.00,₱425.00
72901,Salmon Rice,Entree,2,₱665.00,"₱1,330.00"
72901,Truffle Pasta,Pasta,1,₱435.00,₱435.00
72903,Beer Peach,Beer,2,₱0.00,₱0.00
72903,Baletea,Tea,1,₱205.00,₱205.00
72903,Salis Curry Steak,Entree,2,₱425.00,₱850.00
72903,Fries,Side Dish,1,₱95.00,₱95.00
72906,Amaretto Sour,Cocktail,2,₱285.00,₱570.00
72906,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
72906,Sausage Diablo,Appetizer,2,₱325.00,₱650.00
72906,Rootbeer Float Rated G,Drinks,2,₱225.00,₱450.00
72909,Lychee Shake,Shake,2,₱225.00,₱450.00
72909,Chix Ball Ala Carte,Appetizer,1,₱95.00,₱95.00
72909,Creme Brulee,Dessert,1,₱245.00,₱245.00
72911,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
72911,Garlic Rice,Add-ons,2,₱95.00,₱190.00
72911,Bucket Cerveza Negra,Beer,2,₱750.00,"₱1,500.00"
72911,Kiss of Death,Cocktail,2,₱550.00,"₱1,100.00"
72914,K. Beef Bowl,Entree,1,₱895.00,₱895.00
72914,Sausage Diablo,Appetizer,1,₱325.00,₱325.00
72914,Eyogi Tea,Tea,1,₱125.00,₱125.00
72914,Fries,Side Dish,1,₱95.00,₱95.00
72914,Under the Summer Sun,Cocktail,1,₱335.00,₱335.00
72916,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
72916,Glass Bulera,Cocktail,2,₱115.00,₱230.00
72919,Gold Fashioned,Cocktail,1,₱290.00,₱290.00
72919,Bone-In Porkchop,Entree,2,"₱1,095.00","₱2,190.00"
72919,Chicken in a Basket,Appetizer,2,₱395.00,₱790.00
72919,Batwan Beef Stew,Entree,2,₱725.00,"₱1,450.00"
72923,SOP,Pizza,2,₱425.00,₱850.00
72923,Honey-Sriracha Chicken,Salad,1,₱375.00,₱375.00
72923,Caramel Macchiato,Coffee,2,₱195.00,₱390.00
72923,Caesar,Salad,1,₱365.00,₱365.00
72925,Vodka Sunrise,Cocktail,1,₱305.00,₱305.00
72925,Mango Shake,Shake,2,₱225.00,₱450.00
72928,Viet Coffee,Coffee,1,₱195.00,₱195.00
72928,Strawberry Matcha Latte,Coffee,1,₱245.00,₱245.00
72928,Ginger Ale,Beer,1,₱115.00,₱115.00
72928,Negra,Beer,1,₱0.00,₱0.00
72932,Chicken Rice,Entree,1,₱405.00,₱405.00
72932,Murica,Coffee,1,₱150.00,₱150.00
72932,Dirty Matcha,Coffee,1,₱225.00,₱225.00
72933,SOP,Pizza,2,₱425.00,₱850.00
72933,Garlic Rice,Add-ons,1,₱95.00,₱95.00
72935,Honey Lemon J,Drinks,2,₱135.00,₱270.00
72935,UT-Pork Bowl,Entree,2,₱595.00,"₱1,190.00"
72937,Trash Can,Dessert,2,₱395.00,₱790.00
72937,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
72937,Dark Choco Chip Frappe,Frappe,2,₱285.00,₱570.00
72941,Chicken & Waffles,Entree,1,₱425.00,₱425.00
72941,Seafood Chowda,Soup,1,₱365.00,₱365.00
72941,Latte,Coffee,1,₱185.00,₱185.00
72943,Salis Curry Steak,Entree,1,₱425.00,₱425.00
72943,Rootbeer Float Rated G,Drinks,1,₱225.00,₱225.00
72943,San Mig Light,Beer,1,₱0.00,₱0.00
72946,Free Chicharon,Promos & Freebies,2,₱0.00,₱0.00
72946,Pinoy Charcuterie,Appetizer,2,₱495.00,₱990.00
72946,Murica,Burger/Wrap & More,2,₱150.00,₱300.00
72946,Jim Beam Whiskey,Hard Liquor,2,"₱2,600.00","₱5,200.00"
72946,Yolo,Shake,1,₱255.00,₱255.00
72948,Plain Rice,Add-ons,1,₱65.00,₱65.00
72948,Squash Soup,Soup,2,₱315.00,₱630.00
72948,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
72948,Free Chicharon,Promos & Freebies,2,₱0.00,₱0.00
72948,Bunwich Ala UTB,Burger/Wrap & More,1,₱375.00,₱375.00
72951,K. Pork Bowl,Entree,1,₱595.00,₱595.00
72951,C3,Drinks,2,₱245.00,₱490.00
72954,Takoyaki,Appetizer,2,₱345.00,₱690.00
72954,San Mig Pilsen,Beer,1,₱0.00,₱0.00
72955,Sausage Angel,Appetizer,1,₱325.00,₱325.00
72955,Johnnie Walker Black S,Hard Liquor,2,₱195.00,₱390.00
72955,Mango Shake,Shake,2,₱195.00,₱390.00
72955,UT-Pork Bowl,Entree,1,₱595.00,₱595.00
72959,Coke Regular,Drinks,2,₱45.00,₱90.00
72959,Truffle Pasta,Pasta,2,₱435.00,₱870.00
72959,Kikiam Ala Carte,Appetizer,2,₱85.00,₱170.00
72962,Bucket Pilsen,Beer,1,₱600.00,₱600.00
72962,Dynamite Ala Carte,Appetizer,1,₱155.00,₱155.00
72962,Murica,Coffee,1,₱150.00,₱150.00
72962,Strawberry Lychee Shake,Shake,2,₱255.00,₱510.00
72962,Container,Packaging,1,₱10.00,₱10.00
72964,Butter Toast,Side Dish,2,₱45.00,₱90.00
72964,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
72964,Cajun Pasta,Pasta,1,₱425.00,₱425.00
72966,Matchalicious,Matcha,2,₱255.00,₱510.00
72966,Caesar,Salad,1,₱365.00,₱365.00
72966,Baletea,Tea,2,₱130.00,₱260.00
72966,San Mig Pilsen,Beer,2,₱120.00,₱240.00
72968,Rootbeer Float,Drinks,1,₱225.00,₱225.00
72968,Bucket Pilsen,Beer,1,₱600.00,₱600.00
72969,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
72969,Garlic Rice,Add-ons,1,₱95.00,₱95.00
72971,Creme Brulee,Dessert,1,₱245.00,₱245.00
72971,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
72971,Cerveza Negra,Beer,2,₱150.00,₱300.00
72971,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
72973,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
72973,Mango Shake,Shake,2,₱145.00,₱290.00
72973,Dark Choco Chip Frappe,Frappe,1,₱285.00,₱285.00
72975,Dirty Matcha,Coffee,1,₱225.00,₱225.00
72975,Beef Salpicao,Entree,1,₱545.00,₱545.00
72975,Batwan Beef Stew,Entree,2,₱725.00,"₱1,450.00"
72975,K. Pork Bowl,Entree,2,₱595.00,"₱1,190.00"
72975,Chicken Parm,Entree,2,₱495.00,₱990.00
72979,Banana Peanut Butter,Frappe,1,₱275.00,₱275.00
72979,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
72979,Pitcher Red Sangria,Cocktail,1,₱650.00,₱650.00
72979,Chicken Parm,Entree,2,₱495.00,₱990.00
72980,Salis Curry Steak,Entree,2,₱425.00,₱850.00
72980,Sisig Rice Bowl,Entree,1,₱415.00,₱415.00
72980,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
72980,Sausage Diablo,Appetizer,1,₱325.00,₱325.00
72984,Salis Curry Steak,Entree,1,₱425.00,₱425.00
72984,Johnnie Walker Black S,Hard Liquor,1,₱195.00,₱195.00
72984,Classic Mojito,Cocktail,2,₱295.00,₱590.00
72984,Seafood Pesto,Pasta,1,₱495.00,₱495.00
72986,Rootbeer Float Rated G,Drinks,1,₱225.00,₱225.00
72986,San Mig Pilsen,Beer,2,₱120.00,₱240.00
72986,Creme Brulee,Dessert,1,₱245.00,₱245.00
72986,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
72988,Eves Apple,Mocktails,1,₱295.00,₱295.00
72988,Mango Shake,Shake,1,₱295.00,₱295.00
72988,Bottled Water,Drinks,1,₱65.00,₱65.00
72992,Strawberry Lychee Shake,Shake,2,₱255.00,₱510.00
72992,Chicken & Waffles,Entree,1,₱425.00,₱425.00
72992,Chicken Rice,Entree,1,₱405.00,₱405.00
72992,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
72994,Beef Salpicao,Entree,1,₱545.00,₱545.00
72994,Creme Brulee,Dessert,2,₱245.00,₱490.00
72994,Boozy Affogato,Boozy Coffee,2,₱375.00,₱750.00
72996,Asian Chicken,Salad,2,₱365.00,₱730.00
72996,Boozy Affogato,Boozy Coffee,2,₱375.00,₱750.00
72999,Rootbeer Float Rated G,Drinks,1,₱225.00,₱225.00
72999,Salmon Rice,Entree,1,₱665.00,₱665.00
73002,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
73002,Corned Beef Plate,Breakfast,2,₱199.00,₱398.00
73002,Asian Chicken,Salad,1,₱365.00,₱365.00
73002,Baletea,Tea,1,₱615.00,₱615.00
73006,Cerveza Negra,Beer,2,₱150.00,₱300.00
73006,Salted Caramel Frappe,Frappe,2,₱255.00,₱510.00
73006,Tapsi & More,Entree,2,₱425.00,₱850.00
73006,Chicken Parm,Entree,2,₱495.00,₱990.00
73006,Seafood Pesto,Pasta,1,₱495.00,₱495.00
73010,Fries,Side Dish,1,₱95.00,₱95.00
73010,Strawberry Lychee Shake,Shake,2,₱255.00,₱510.00
73010,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
73010,Chixsig Nachos,Appetizer,2,₱395.00,₱790.00
73010,C3,Drinks,1,₱245.00,₱245.00
73013,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
73013,Salis Curry Steak,Entree,2,₱425.00,₱850.00
73013,Spanish Latte,Coffee,1,₱195.00,₱195.00
73013,Chicken & Waffles,Entree,2,₱425.00,₱850.00
73013,Chicken Rice,Entree,2,₱405.00,₱810.00
73015,Grilled Tuna,Entree,1,₱395.00,₱395.00
73015,Yolo,Shake,1,₱255.00,₱255.00
73015,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
73015,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
73015,Trash Can,Cocktail,1,₱395.00,₱395.00
73018,Fries,Side Dish,2,₱95.00,₱190.00
73018,Fries,Side Dish,2,₱95.00,₱190.00
73022,Baletea Freeze,Cocktail,2,₱365.00,₱730.00
73022,Murica,Coffee,2,₱150.00,₱300.00
73022,Tapsi & More,Entree,2,₱425.00,₱850.00
73022,Green Mango Shake,Shake,2,₱225.00,₱450.00
73022,Cerveza Negra,Beer,1,₱150.00,₱150.00
73024,Latte,Coffee,1,₱205.00,₱205.00
73024,Mango Tapioca,Dessert,1,₱245.00,₱245.00
73024,Container,Packaging,1,₱10.00,₱10.00
73024,Murica,Entree,1,₱150.00,₱150.00
73026,Fish Taco,Appetizer,1,₱395.00,₱395.00
73026,Tailgate Ribs,Entree,1,₱595.00,₱595.00
73026,San Mig Light,Beer,1,₱130.00,₱130.00
73026,Murica,Coffee,2,₱150.00,₱300.00
73028,Pink Margarita,Cocktail,2,₱0.00,₱0.00
73028,Boozy Affogato,Boozy Coffee,1,₱375.00,₱375.00
73028,Caesar,Salad,1,₱365.00,₱365.00
73028,Cerveza Negra,Beer,2,₱150.00,₱300.00
73031,Tropical White Lady,Mocktails,1,₱355.00,₱355.00
73031,Cold Water,Drinks,1,₱65.00,₱65.00
73031,Beef Salpicao,Entree,1,₱545.00,₱545.00
73033,Sausage Diablo,Appetizer,1,₱360.00,₱360.00
73033,Tapsi & More,Entree,1,₱425.00,₱425.00
73033,Sausage Diablo,Appetizer,2,₱325.00,₱650.00
73033,Pinoy Charcuterie,Appetizer,2,₱495.00,₱990.00
73033,Chicken Parm,Entree,1,₱495.00,₱495.00
73082,Squash Soup,Soup,1,₱315.00,₱315.00
73082,Trash Can,Cocktail,2,₱395.00,₱790.00
73082,Mac & Cheese,Pasta,2,₱445.00,₱890.00
73082,Salis Curry Steak,Entree,1,₱425.00,₱425.00
73085,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
73085,Coke Zero,Drinks,1,₱105.00,₱105.00
73085,Matcha Frappe,Frappe,1,₱255.00,₱255.00
73086,San Mig Light,Beer,2,₱130.00,₱260.00
73086,Container,Packaging,1,₱10.00,₱10.00
73086,Gold Fashioned,Cocktail,1,₱290.00,₱290.00
73086,K. Pork Bowl,Entree,1,₱585.00,₱585.00
73086,Bellagio Mochaccino,Coffee,1,₱225.00,₱225.00
73090,San Mig Super Dry,Beer,2,₱150.00,₱300.00
73090,Trash Can,Dessert,1,₱395.00,₱395.00
73090,Banana Peanut Butter,Frappe,2,₱275.00,₱550.00
73090,Sisig Rice Bowl,Entree,1,₱415.00,₱415.00
73090,Kawali Bowl,Entree,1,₱199.00,₱199.00
73091,Coke Zero,Drinks,2,₱30.00,₱60.00
73091,San Mig Light,Beer,2,₱0.00,₱0.00
73091,San Mig Pilsen,Beer,2,₱90.00,₱180.00
73093,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
73093,San Mig Light,Beer,2,₱0.00,₱0.00
73094,Lychee Shake,Shake,2,₱225.00,₱450.00
73094,San Mig Light,Beer,2,₱130.00,₱260.00
73095,Salis Curry Steak,Entree,2,₱425.00,₱850.00
73095,K. Beef Bowl,Entree,1,₱895.00,₱895.00
73095,Beef and Shrimp Salpicao,Entree,2,₱895.00,"₱1,790.00"
73095,San Mig Pilsen,Beer,2,₱0.00,₱0.00
73097,Salis Curry Steak,Entree,1,₱425.00,₱425.00
73097,Yolo,Shake,2,₱255.00,₱510.00
73098,SOP,Pizza,1,₱425.00,₱425.00
73098,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
73100,Fishball Ala Carte,Appetizer,2,₱75.00,₱150.00
73100,Matcha Frappe,Frappe,1,₱255.00,₱255.00
73102,San Mig Pilsen,Beer,2,₱120.00,₱240.00
73102,Negra,Beer,1,₱0.00,₱0.00
73102,Batwan Beef Stew,Entree,2,₱725.00,"₱1,450.00"
73102,Chicken in a Basket,Appetizer,2,₱395.00,₱790.00
73103,SOP,Pizza,2,₱425.00,₱850.00
73103,C3,Drinks,1,₱245.00,₱245.00
73104,Strawberry Latte,Coffee,1,₱215.00,₱215.00
73104,Bellagio Mochaccino,Coffee,1,₱225.00,₱225.00
73108,Cerveza Negra,Beer,2,₱150.00,₱300.00
73108,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
73111,Butter Toast,Side Dish,2,₱45.00,₱90.00
73111,Superdry,Beer,1,₱0.00,₱0.00
73113,Cold Water,Drinks,1,₱65.00,₱65.00
73113,Jim Beam Whiskey,Hard Liquor,1,"₱2,600.00","₱2,600.00"
73113,Free Pudding,Promos & Freebies,2,₱0.00,₱0.00
73114,Pixiedust,Cocktail,1,₱0.00,₱0.00
73114,Superdry,Beer,2,₱0.00,₱0.00
73116,C3,Drinks,2,₱245.00,₱490.00
73116,Plain Rice,Add-ons,2,₱65.00,₱130.00
73116,Schweppes Soda Water,Drinks,2,₱105.00,₱210.00
73116,Sisig Rice Bowl,Entree,2,₱345.00,₱690.00
73118,San Mig Light,Beer,1,₱130.00,₱130.00
73118,Fish Taco,Appetizer,1,₱395.00,₱395.00
73118,Pink Margarita,Cocktail,1,₱325.00,₱325.00
73120,Boozy Affogato,Boozy Coffee,1,₱375.00,₱375.00
73120,SOP,Pizza,2,₱425.00,₱850.00
73120,Mountain Dew,Drinks,2,₱105.00,₱210.00
73120,Johnnie Walker Black,Hard Liquor,2,₱195.00,₱390.00
73121,San Mig Super Dry,Beer,1,₱150.00,₱150.00
73121,Bottled Water,Drinks,1,₱65.00,₱65.00
73121,Pitcher Red Sangria,Cocktail,2,₱650.00,"₱1,300.00"
73121,Free Pudding,Promos & Freebies,2,₱0.00,₱0.00
73121,Seafood Chowda,Soup,1,₱365.00,₱365.00
73123,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
73123,Gold Fashioned,Cocktail,2,₱290.00,₱580.00
73123,T.O. Container,Packaging,1,₱20.00,₱20.00
73125,Truffle Pasta,Pasta,2,₱435.00,₱870.00
73125,Mango Shake,Shake,2,₱295.00,₱590.00
73129,Mango Tapioca,Dessert,2,₱245.00,₱490.00
73129,Chicken Parm,Entree,1,₱550.00,₱550.00
73129,Lychee Berry Margarita,Cocktail,1,₱355.00,₱355.00
73129,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
73131,Platter Garlic Rice,Side Dish,2,₱395.00,₱790.00
73131,San Mig Light,Beer,1,₱130.00,₱130.00
73131,Balete Salpicao,Entree,2,₱545.00,"₱1,090.00"
73134,Plain Rice,Add-ons,1,₱65.00,₱65.00
73134,Vegetable Arrabbiata,Pasta,1,₱415.00,₱415.00
73138,Matcha Frappe,Frappe,2,₱255.00,₱510.00
73138,Tokwat Porky Pig,Entree,2,₱395.00,₱790.00
73138,Pink Margarita,Cocktail,2,₱0.00,₱0.00
73138,San Mig Pilsen,Beer,2,₱0.00,₱0.00
73138,Bottled Water,Drinks,1,₱65.00,₱65.00
73140,Squash Soup,Soup,1,₱315.00,₱315.00
73140,Chicken Caesar Wrap,Burger/Wrap & More,1,₱425.00,₱425.00
73140,San Mig Super Dry,Beer,2,₱150.00,₱300.00
73140,Beef Salpicao,Entree,2,₱545.00,"₱1,090.00"
73140,San Mig Light,Beer,1,₱0.00,₱0.00
73141,Baletea,Tea,2,₱205.00,₱410.00
73141,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
73141,Shrimp Po Boy,Burger/Wrap & More,1,₱455.00,₱455.00
73141,Cajun Pasta,Pasta,2,₱425.00,₱850.00
73141,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
73145,War Heads,Cocktail,1,₱355.00,₱355.00
73145,Caramel Macchiato,Coffee,2,₱0.00,₱0.00
73146,Garlic Rice,Add-ons,2,₱95.00,₱190.00
73146,Tequila Sunrise,Cocktail,1,₱0.00,₱0.00
73148,Negra,Beer,2,₱0.00,₱0.00
73148,Pitcher Classic Mojito,Cocktail,1,₱650.00,₱650.00
73148,Matcha Frappe,Frappe,2,₱255.00,₱510.00
73148,Garlic Rice,Add-ons,1,₱95.00,₱95.00
73152,Tapsi & More,Entree,2,₱425.00,₱850.00
73152,Creme Brulee,Dessert,1,₱245.00,₱245.00
73154,Beef and Shrimp Salpicao,Entree,2,₱895.00,"₱1,790.00"
73154,Platter Garlic Rice,Side Dish,2,₱395.00,₱790.00
73154,Free Pudding,Promos & Freebies,2,₱0.00,₱0.00
73156,Tapsi & More,Entree,1,₱425.00,₱425.00
73156,Tokwat Porky Pig,Appetizer,1,₱395.00,₱395.00
73156,Cerveza Negra,Beer,2,₱150.00,₱300.00
73156,Tailgate Ribs,Entree,1,₱595.00,₱595.00
73158,Coke Regular,Drinks,2,₱105.00,₱210.00
73158,Beer Caramel,Beer,1,₱235.00,₱235.00
73158,K. Beef Bowl,Entree,1,₱895.00,₱895.00
73158,Lychee Mojito,Cocktail,2,₱355.00,₱710.00
73158,K. Pork Bowl,Entree,2,₱595.00,"₱1,190.00"
73160,Bottled Water,Drinks,2,₱65.00,₱130.00
73160,Chicken Rice,Entree,2,₱405.00,₱810.00
73163,Shrimp & Chips,Appetizer,1,₱415.00,₱415.00
73163,K. Pork Bowl,Entree,2,₱595.00,"₱1,190.00"
73164,Spanish Latte,Coffee,1,₱195.00,₱195.00
73164,Dynamite Ala Carte,Appetizer,2,₱155.00,₱310.00
73164,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
73164,Matcha Frappe,Frappe,2,₱255.00,₱510.00
73166,Thai Shrimp,Entree,1,₱425.00,₱425.00
73166,Bunwich Ala UTB,Burger/Wrap & More,1,₱375.00,₱375.00
73166,Salis Curry Steak,Entree,2,₱425.00,₱850.00
73170,Free Pudding,Promos & Freebies,2,₱0.00,₱0.00
73170,Corned Beef Plate,Breakfast,1,₱199.00,₱199.00
73170,Chicken Parm,Entree,1,₱495.00,₱495.00
73170,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
73170,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
73174,Salted Caramel Frappe,Frappe,1,₱255.00,₱255.00
73174,Eves Apple,Mocktails,1,₱295.00,₱295.00
73176,Seafood Chowda,Soup,1,₱365.00,₱365.00
73176,Murica,Coffee,2,₱150.00,₱300.00
73176,Strawberry Lychee Shake,Shake,2,₱255.00,₱510.00
73176,Lychee Berry Margarita,Cocktail,2,₱355.00,₱710.00
73176,Boozy Affogato,Boozy Coffee,1,₱375.00,₱375.00
73178,Chicken Rice,Entree,2,₱405.00,₱810.00
73178,Chicken Caesar Wrap,Burger/Wrap & More,2,₱425.00,₱850.00
73179,Matcha Holic,Matcha,1,₱355.00,₱355.00
73179,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
73179,Trash Can,Entree,2,₱395.00,₱790.00
73179,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
73179,Baletea,Tea,2,₱615.00,"₱1,230.00"
73181,San Mig Pilsen,Beer,2,₱120.00,₱240.00
73181,Strawberry Lychee Shake,Shake,1,₱255.00,₱255.00
73181,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
73181,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
73181,Bone-In Porkchop,Entree,2,"₱1,095.00","₱2,190.00"
73183,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
73183,San Mig Pilsen,Beer,1,₱120.00,₱120.00
73183,Salis Curry Steak,Entree,1,₱425.00,₱425.00
73183,Matchaholic,Matcha,1,₱0.00,₱0.00
73186,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
73186,Tapsi & More,Entree,2,₱425.00,₱850.00
73188,Shrimp & Chips,Appetizer,1,₱415.00,₱415.00
73188,Coke Regular,Drinks,1,₱125.00,₱125.00
73188,Lychee Shake,Shake,1,₱225.00,₱225.00
73188,Rum & Coke,Cocktail,1,₱225.00,₱225.00
73189,Coke Zero,Drinks,1,₱105.00,₱105.00
73189,Chicken Parm,Entree,2,₱550.00,"₱1,100.00"
73189,Marrow Brulee,Dessert,1,₱365.00,₱365.00
73189,San Mig Pilsen,Beer,2,₱120.00,₱240.00
73189,Sisig Rice Bowl,Entree,2,₱415.00,₱830.00
73193,Asian Chicken,Salad,2,₱365.00,₱730.00
73193,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
73193,Latte,Coffee,1,₱205.00,₱205.00
73195,San Mig Light,Beer,1,₱130.00,₱130.00
73195,Seafood Pesto,Pasta,2,₱495.00,₱990.00
73195,Bellagio Mochaccino,Coffee,2,₱225.00,₱450.00
73195,K. Pork Bowl,Entree,1,₱595.00,₱595.00
73197,Salis Curry Steak,Entree,2,₱425.00,₱850.00
73197,Chicken Parm,Entree,1,₱495.00,₱495.00
73197,Chixsig Nachos,Appetizer,2,₱395.00,₱790.00
73201,Viet Coffee,Coffee,2,₱145.00,₱290.00
73201,Rootbeer Float,Drinks,1,₱225.00,₱225.00
